4.657485841269839999e-01,3.508110336921909100e-01,3.185733911662879669e-01,2.546688763123214350e-01,1.782895038223237527e-01,1.416689290451611516e-01,9.861683003931626113e-02,7.596208685302717478e-02,5.455279807709426110e-02,5.099182776217477120e-02,3.924497606832556829e-02,2.416179487797235487e-02,3.882726436513016244e-02,2.099525896455434193e-02,2.358778407285971532e-02,2.357235618716010256e-02,1.506767652064990026e-02,2.053318703000601639e-02,1.825761409991347867e-02,1.241983088374921246e-02,1.533847915759000216e-02,1.246099485128955922e-02,1.234822768339114384e-02,1.736155572510909156e-02,2.138843456625002387e-02,2.024493858404158644e-02,1.698442030011699730e-02,1.786395032960905530e-02,1.875106424621389781e-02,1.723713210675591190e-02,1.826719390338483670e-02,1.863383228478725576e-02,1.943136515403764628e-02,1.998160438159900243e-02,1.756968069674743130e-02,1.668257173228724147e-02,1.749545377703778937e-02,2.037469086121060716e-02,1.885739963561571669e-02,1.966020921772996394e-02,1.785274939491951832e-02,1.975523825484480980e-02,1.888226761709784970e-02,1.859550582775076205e-02,1.854533992165117301e-02,1.829580742128693316e-02,1.811171872354358850e-02,1.877335088650241776e-02,1.828100766507868499e-02,1.879528482861708705e-02
4.361252698412695916e-01,3.670976405327593395e-01,2.599283458819134918e-01,2.861129970943707690e-01,1.146778580228427352e-01,9.857393491715514544e-02,9.027855844200931290e-02,8.679872900382806788e-02,7.111687933717805721e-02,5.425251417759641148e-02,3.169022351891861988e-02,3.719520443631341156e-02,2.804360983499041421e-02,3.329778993217639288e-02,1.954083702724722718e-02,2.654645082244919824e-02,2.289744801753101563e-02,2.020456415369353484e-02,2.042333271296604275e-02,1.244351286696397489e-02,2.202131669202791672e-02,1.543199270526954443e-02,1.288872393165273710e-02,1.754696162276937060e-02,1.635249166719709990e-02,1.831371131268221680e-02,1.587669954434533029e-02,1.642778921673711603e-02,1.652091652437497060e-02,1.616830197108979836e-02,1.821856163171120535e-02,1.647792122940510209e-02,1.511595110599823003e-02,1.544103594524844601e-02,1.721274398660059546e-02,1.579401193678161772e-02,1.620859324037562249e-02,1.524437376795435492e-02,1.739831488492035033e-02,1.659216541358371835e-02,1.673855867303150266e-02,1.799425426235276571e-02,1.727813105543865579e-02,1.655988813328104076e-02,1.747668889422080221e-02,1.669308263719210608e-02,1.688711461439262179e-02,1.697700388930051263e-02,1.710838783567959070e-02,1.682648324806131079e-02
5.072062222222220029e-01,2.813763086145964487e-01,1.527020771591117987e-01,2.217903219314500685e-01,1.253737424727495164e-01,1.940820773346420280e-01,1.158618680138842616e-01,5.445719607427090825e-02,5.580490569530050654e-02,6.649542339153878545e-02,3.754986536729871399e-02,2.158360245740440636e-02,3.529955012946942028e-02,4.057402724534033001e-02,2.056453187554108802e-02,2.405620428374623948e-02,2.280839879491241076e-02,1.925474407331411592e-02,1.591819640303136080e-02,1.388104750075703359e-02,1.882679312845737807e-02,2.182571846407309682e-02,1.151270881946189414e-02,1.856093370571262544e-02,1.776417910669362069e-02,1.475089039411800300e-02,1.148755142395695150e-02,1.339486345910067579e-02,9.967632215991454464e-03,1.532002346423859754e-02,1.428781355382799378e-02,1.748918089335569151e-02,1.604951908524286999e-02,1.560597484562791307e-02,1.457934158351311890e-02,1.697426575884713670e-02,1.632216452999814965e-02,1.671519721943257042e-02,1.638090271180214080e-02,1.695385981835735578e-02,1.517958994399738054e-02,1.475920367220490484e-02,1.593249401039556826e-02,1.551450297709896023e-02,1.554532972810355670e-02,1.558415768173952894e-02,1.561433321238849849e-02,1.534545510081078770e-02,1.543256494390144590e-02,1.558839890573337529e-02
4.407554285714282427e-01,2.078620867537200601e-01,1.898163079795693875e-01,2.757895850389888159e-01,1.547660889975936704e-01,1.026131425173508194e-01,9.278475034411119704e-02,8.227150291619231282e-02,7.206917170245945303e-02,4.869457039313006275e-02,4.754201484283685636e-02,3.699633834831565077e-02,2.661464723284880443e-02,3.035176855521154460e-02,2.234970667582421300e-02,1.755676706008189175e-02,2.728531531262954821e-02,2.032534219150498866e-02,1.377376072539380700e-02,1.683265656183780684e-02,2.078629393362375205e-02,1.613478587679584991e-02,1.361001117578505490e-02,1.273829703190557973e-02,1.203038769152864514e-02,1.285884797609225527e-02,1.064110450616772077e-02,1.386824167144489264e-02,1.231522800373715219e-02,1.255026437719702383e-02,1.125401967585843398e-02,1.609732939915907435e-02,1.483534018492567094e-02,1.481434969696759398e-02,1.406889027561641220e-02,1.333817787635287536e-02,1.391011148848838273e-02,1.426913796741241351e-02,1.416620117264091872e-02,1.382070103748190247e-02,1.406124008304789931e-02,1.498816712861701997e-02,1.504023761050345305e-02,1.451559214059480393e-02,1.372003653572694860e-02,1.409944477083054440e-02,1.407671991194271895e-02,1.432320927746847695e-02,1.409446278361475499e-02,1.470232704224200271e-02
4.640411428571426522e-01,3.274958482706057938e-01,2.707188103892247399e-01,1.631818496779509631e-01,1.923528266641842954e-01,1.294078172434053875e-01,1.189402778767945368e-01,7.820338405555678218e-02,5.615796398482433838e-02,5.578836097535480598e-02,4.510309592741174739e-02,5.062624716779549894e-02,3.009457049466846001e-02,2.391254494913782128e-02,1.993379568404395064e-02,2.617855465117623417e-02,1.967583108084632743e-02,1.609272219646178462e-02,2.340313793559068226e-02,1.891809315712723177e-02,1.479889258333028264e-02,1.557644178297175157e-02,1.345183676036921551e-02,1.165427699989995958e-02,1.323167448738031028e-02,1.618073840934455138e-02,1.049917090694131583e-02,1.224730154214590319e-02,1.167625195454271604e-02,1.490129831900868958e-02,1.192986317128436578e-02,1.275810516841932758e-02,1.332259811838805777e-02,1.114354545612877487e-02,1.431516969056795610e-02,1.391052512209468330e-02,1.271909211348766673e-02,1.300877797135641459e-02,1.461884991115749988e-02,1.296056144096245644e-02,1.299346355517719438e-02,1.398277336183181493e-02,1.313416724125650997e-02,1.430007148115308019e-02,1.340035653414797454e-02,1.339764835150355007e-02,1.319935270066337554e-02,1.355010350672344009e-02,1.317206885386812409e-02,1.340999538295986962e-02
5.358639111111110909e-01,2.979007640637884036e-01,1.663015844455984216e-01,2.585507179272368283e-01,1.747831320039730518e-01,1.275662665769633219e-01,1.356517239362144411e-01,7.421652514107855703e-02,5.968551424693337853e-02,6.116740588385450456e-02,5.229158248786638929e-02,3.020684560843987787e-02,4.250084393912546832e-02,2.184983828985418916e-02,2.090786651722421896e-02,1.639377391872448228e-02,1.849535759145634617e-02,1.407763750142248041e-02,1.602416499259599544e-02,1.370266387355898417e-02,1.591325788690150025e-02,1.412188976750379868e-02,1.575054785510695762e-02,1.501161179741963142e-02,1.342268374582993896e-02,1.244695135786274068e-02,1.445900941458451786e-02,1.139500082466025216e-02,1.242259951362000014e-02,1.045810819151006717e-02,1.341200601724542099e-02,1.180172896322170817e-02,1.544790555381858610e-02,1.229886911360312390e-02,1.269647061298392540e-02,1.262100955301237448e-02,1.357417610597694800e-02,1.399591489278644192e-02,1.310602682704782931e-02,1.227916840378040497e-02,1.227940416209494755e-02,1.222188102900646778e-02,1.169558402238406528e-02,1.213870841849307852e-02,1.225642686380496935e-02,1.301938872399948689e-02,1.274051706664251424e-02,1.240431098035411385e-02,1.224795745165328104e-02,1.238124905079030814e-02
4.676633650793648456e-01,2.876549580574135345e-01,1.869167469676672466e-01,2.726075782848161322e-01,1.726437873856976335e-01,1.359801361912010842e-01,1.165293788541775927e-01,8.011527177065155825e-02,4.857611881081245336e-02,5.226485326034008283e-02,4.655875225756020419e-02,4.297012851125936450e-02,2.878450101232708433e-02,3.473903277938274192e-02,2.375147262356380046e-02,1.829107636489455194e-02,2.177547805363173883e-02,1.913824455104388977e-02,1.852096447405752674e-02,1.345038370529327842e-02,1.270186403432823317e-02,1.047209996859562939e-02,1.140256904573046237e-02,1.143919624290385892e-02,9.683664280224296705e-03,1.259848692488514492e-02,1.174105912621728476e-02,1.022209896375588477e-02,1.260506976013160349e-02,1.101791131871485661e-02,1.108572590342265553e-02,8.745658974958884363e-03,1.067591100216110610e-02,1.063227862090581829e-02,1.186080329740020825e-02,1.081891430619662947e-02,1.171684780897973288e-02,1.268928644073227113e-02,1.055514914245692104e-02,1.148161402756862903e-02,1.221748701376591806e-02,1.248956095306718445e-02,1.220403908528594136e-02,1.171456070224440038e-02,1.175825859207296417e-02,1.153360023800786144e-02,1.225524782060292105e-02,1.179790526171792774e-02,1.241979243598789577e-02,1.188472116943427824e-02
4.234586031746029877e-01,2.269138756254454325e-01,2.193356189077585450e-01,2.217986536691081423e-01,1.377091320103080996e-01,1.512069373105393300e-01,7.456383408250202849e-02,7.898194350413051401e-02,6.910499076620008063e-02,3.736620286415055781e-02,3.381336512651093168e-02,3.973745368243400411e-02,4.109154460852215002e-02,2.784910095548851633e-02,2.182268086329887738e-02,2.127511522536191038e-02,1.788488312501208127e-02,1.689681458755364074e-02,1.912722707634523928e-02,1.253807358863352588e-02,1.448316613933138021e-02,1.108372250312038114e-02,1.355608915350950058e-02,8.525528247002329280e-03,9.382464612539789806e-03,1.119738710505975912e-02,8.397299469095686336e-03,1.123046215206270626e-02,1.065284982230538767e-02,1.157192354371653666e-02,9.860335240379701841e-03,1.054427490573813311e-02,1.184832120888117471e-02,1.101991869190399424e-02,1.304327872689975756e-02,9.808753771024627741e-03,1.228483126661156569e-02,1.015811784011384951e-02,1.134064302330718872e-02,1.008393059964002129e-02,1.108648449522943620e-02,1.088783596398507601e-02,1.145668894410625110e-02,1.131416000795571614e-02,1.081647689667946180e-02,1.142328371304304757e-02,1.101068311075052361e-02,1.063740897238633562e-02,1.091025554416316830e-02,1.104134194078474143e-02
5.569220952380949941e-01,2.732250308501168456e-01,2.271711677747099978e-01,1.813530470491061253e-01,1.290815978656473517e-01,1.843025099042244763e-01,9.013635240123110681e-02,6.668288653993929838e-02,7.220012103685165272e-02,4.711782404477450614e-02,3.830012348804404110e-02,3.402131276424750356e-02,2.644027631204993664e-02,2.255944211754335599e-02,2.212979878922799459e-02,2.469772449620349572e-02,1.832522040150045411e-02,1.537550454084670414e-02,1.834930491990580809e-02,1.411741612885194716e-02,9.462050292250608757e-03,1.128673554934217158e-02,7.360889969186571076e-03,9.648672202162523331e-03,9.992374660231107680e-03,1.130394010287739948e-02,8.529562641810706225e-03,1.057537623870506704e-02,9.197459866741461432e-03,9.562534882950371809e-03,8.865016229430486630e-03,9.818183941527343361e-03,9.279408696368177806e-03,8.648358212081009092e-03,9.178352471817937883e-03,1.100674355269074846e-02,1.149319574275623097e-02,1.051947572221930902e-02,1.061485685975314258e-02,9.971987305814005928e-03,1.072845393532458232e-02,1.094932148065995252e-02,1.005569868079757116e-02,9.872049609793900199e-03,1.008282580938540778e-02,9.915774942350156704e-03,1.066843639902080414e-02,1.125508939728665607e-02,1.052007542474111580e-02,1.044884435536805149e-02
5.351141587301584401e-01,2.906222536271617085e-01,2.376208920267693092e-01,2.603691561617455519e-01,1.352056413559708237e-01,1.206907070056664616e-01,1.035226018330177161e-01,1.010957996942068865e-01,5.601482525689308739e-02,5.500772612602267131e-02,5.240469455772624879e-02,3.657537470691746284e-02,3.396741073495550267e-02,2.374758791966547627e-02,1.969421684150715612e-02,2.191866444392888413e-02,2.039583874857080550e-02,1.400346325355865569e-02,1.434723768615600581e-02,1.852393816920009512e-02,1.121766076239669695e-02,1.411413825330356392e-02,8.741082982569607987e-03,1.387719461364293749e-02,1.126217330437449468e-02,9.065249541980393774e-03,9.909995890478280958e-03,8.712474521575109057e-03,8.108740835669628680e-03,8.098560321920475827e-03,1.265812201279431157e-02,1.112612055684792517e-02,9.178321073203755259e-03,1.124010000564758943e-02,9.917134494895694929e-03,7.778737264500224652e-03,9.976755041012318886e-03,8.579090880204972430e-03,1.046061493001832973e-02,1.093218886621540736e-02,8.820417181832048217e-03,9.739697027916214764e-03,1.059757094092290443e-02,9.645707353042161369e-03,9.518978163279696175e-03,9.722808816949186569e-03,9.570223846974947740e-03,9.360126325058299585e-03,9.712327855703625779e-03,9.809309913049448978e-03
4.817067682539681317e-01,3.846911600554048793e-01,2.203757312120649126e-01,2.616863015430320183e-01,1.679703436220614243e-01,1.750880579129262815e-01,1.036733020268036376e-01,6.105974358490384724e-02,9.207559526190649268e-02,6.491560900603113304e-02,3.992948249772743097e-02,4.723692964969491981e-02,3.158193304281633335e-02,2.680026538522006091e-02,2.485706071201032943e-02,2.258850892128870178e-02,1.597870042033118845e-02,1.839061991585301883e-02,7.672710964923160591e-03,1.249171962740671868e-02,1.138189826856634418e-02,8.740507294126630827e-03,1.034124500894071340e-02,1.180428588859938448e-02,1.016255371920940856e-02,9.348516163194410533e-03,7.850408073964280573e-03,9.363341723148276355e-03,6.344968354670695899e-03,9.588874591760351493e-03,7.518044973894789235e-03,1.048400016422009959e-02,8.817383976797736264e-03,8.000725127473228351e-03,8.327493665921566202e-03,9.603838965464772323e-03,1.066111149090794366e-02,8.896903724455951235e-03,1.069028141945954288e-02,9.911004067224709474e-03,9.295871590303272231e-03,9.227117334604349394e-03,9.134819424589860418e-03,9.542673396088354604e-03,1.040778558353244558e-02,9.623041664198857953e-03,8.936837337138524989e-03,9.415496581466000978e-03,9.618368312040458112e-03,9.637969052334126319e-03
4.857760634920632592e-01,2.201235880951104840e-01,2.612360207108488930e-01,2.628295414059392265e-01,2.068635105784123462e-01,1.205521670145564272e-01,8.057395473730172286e-02,6.088601367629323247e-02,6.087750182323309334e-02,5.239225911584204087e-02,4.187699454828189283e-02,3.571933997620434925e-02,2.984006172186773331e-02,2.502286284321920962e-02,2.629758505026359022e-02,2.039834281904247953e-02,2.088046232636117314e-02,2.186765173792062922e-02,1.505751076453467653e-02,1.257846339155689608e-02,1.702935335560247510e-02,1.219864331037058026e-02,9.240839674951603980e-03,1.072546403067036955e-02,1.008984611176056562e-02,9.832982540581920033e-03,9.614632144500090405e-03,9.666240051698086339e-03,9.602389120686730811e-03,8.294780238230537589e-03,9.267231203266505096e-03,7.778915357424098093e-03,9.433272068696367529e-03,8.011525455786561514e-03,7.830574989481083742e-03,8.634516054502243063e-03,1.038863599302450140e-02,8.928517408923322685e-03,9.579860410006520860e-03,9.352142191478217750e-03,7.785793433466814580e-03,8.991458690296650486e-03,8.685928435791233707e-03,8.771953086767533131e-03,8.738420151897274488e-03,9.152105179211477912e-03,9.167356862514944651e-03,9.163613707949911508e-03,8.572234263016105180e-03,9.061722531505738212e-03
4.699824126984124550e-01,2.469109332807297164e-01,2.407685870578170628e-01,2.818690889444697700e-01,1.258322601105906213e-01,1.945698993620000039e-01,9.550558624176108680e-02,1.027443738093499898e-01,7.532487630210574214e-02,5.027914060080902053e-02,4.204133183585648942e-02,3.701566590460474149e-02,3.258737036554956029e-02,3.558680804532348557e-02,2.402239947854111976e-02,2.039560115514291172e-02,2.025090637086727693e-02,1.796039254887416697e-02,1.499125663279853200e-02,9.411512562646296223e-03,1.213175414183376155e-02,1.048581164183241300e-02,1.207836644507894949e-02,9.957193018861717343e-03,9.409393362578779771e-03,8.923324039150134362e-03,7.095455135347573071e-03,6.581741264692951912e-03,8.266567971277656232e-03,7.144881516227977528e-03,9.808178211496428739e-03,7.586101446657920327e-03,6.867679603374260075e-03,8.390903582688125084e-03,8.178742338115396054e-03,7.957876107227897580e-03,7.691981503061622386e-03,9.062870466586299759e-03,8.454233763915712171e-03,9.137742012130816230e-03,9.177377326417037948e-03,8.291896378694710995e-03,7.875536509587527378e-03,9.241525784817947176e-03,8.104631229646486884e-03,8.174635786975368093e-03,8.245268486206939335e-03,8.688693854720361265e-03,8.836425482535329584e-03,8.122259614463962080e-03
